Country Name, Country Code, p1990, p1991, p1992, p1993, p1994, p1995, p1996, p1997, p1998, p1999, p2000, p2001, p2002, p2003, p2004, p2005, p2006, p2007, p2008, p2009, p2010, p2011, p2012, p2013, p2014, g1990, g1991, g1992, g1993, g1994, g1995, g1996, g1997, g1998, g1999, g2000, g2001, g2002, g2003, g2004, g2005, g2006, g2007, g2008, g2009, g2010, g2011, g2012, g2013, g2014, ghg1990, ghg1991,ghg1992,ghg1993,ghg1994,ghg1995,ghg1996,ghg1997,ghg1998,ghg1999,ghg2000,ghg2001,ghg2002,ghg2003,ghg2004,ghg2005,ghg2006,ghg2007,ghg2008,ghg2009,ghg2010,ghg2011,ghg2012,ghg2013,ghg2014 
Cambodia,KHM,8975597,9289299,9623889,9970733,10317899,10656138,10982917,11298600,11600508,11886458,12155239,12405408,12637727,12856163,13066469,13273354,13477709,13679962,13883834,14093604,14312212,14541423,14780454,15026332,15274503,0,0,0,1150,740,804,841,865,892,995,1102,1185,1260,1369,1526,1754,1972,2198,2356,2341,2471,2658,2860,3073,3301,15.3511,15.2577,15.8881,16.7383,15.8945,17.8019,17.8307,17.9836,18.063,19.141,18.165,18.6399,19.1515,20.3922,21.3032,21.6394,23.0515,24.6398,24.8389,25.4169,26.2524,27.7542,27.3084,27.1265,28.8387
Kiribati,KIR,72400,73692,74766,75716,76670,77723,78903,80187,81556,82972,84396,85849,87305,88835,90499,92325,94343,96527,98761,100930,102927,104728,106370,107890,109391,1261,1281,1303,1329,1363,1373,1400,1425,1510,1482,1583,1567,1625,1659,1645,1745,1758,1801,1757,1746,1716,1749,1838,1922,1918,0.0356,0.0357,0.0396,0.0434,0.0436,0.0437,0.0479,0.0408,0.0447,0.0449,0.0459,0.0427,0.0583,0.0585,0.0626,0.0812,0.0889,0.071,0.0751,0.0607,0.0832,0.0835,0.0841,0.0844,0.0849
"Korea, Rep.",KOR,42869283,43295704,43747962,44194628,44641540,45092991,45524681,45953580,46286503,46616677,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,49054708,49307835,49554112,49936638,50199853,50428893,50746659,8273,9346,10044,10875,12008,13299,14433,15406,14621,16393,18083,19168,20775,21377,22937,24196,25821,27822,28656,28325,30365,31229,32097,32616,33588,290.7325,315.4002,340.5471,369.3051,395.6665,427.9663,456.5211,480.607,416.3353,453.4624,510.454,526.7219,520.572,527.0543,550.0127,547.7178,556.8015,570.3736,582.6205,596.379,645.3432,670.5052,674.744,673.5412,671.1899
Kuwait,KWT,2095344,2031296,0,0,0,1605901,1626857,1710256,1831119,1951636,2045123,2103282,2136997,2161626,2200492,2270198,2373672,2504019,2656009,2821045,2991884,3168060,3348853,3526378,3690942,0,0,0,0,0,59517,60188,59681,58433,54622,55792,55843,57506,67936,75909,83515,88480,91287,89913,79263,73818,78022,80210,78399,76703,78.3789,91.6166,85.8882,99.0883,110.6601,117.8129,117.6199,119.3998,125.9642,130.577,134.6228,142.1901,148.9615,154.7653,161.6088,173.9793,176.7982,176.2524,181.1373,188.1681,187.289,192.33,197.4428,196.154,198.97
Lebanon,LBN,2803044,2921706,3076132,3246126,3403357,3528380,3610665,3658424,3693520,3747766,3842778,3991001,4182205,4388375,4569378,4698763,4759753,4767344,4764741,4813026,4953061,5202343,5538634,5914621,6262410,3623,5371,6075,6528,6874,7207,7981,8097,8407,8361,8449,8632,8654,8672,9091,9367,9689,10861,12103,13287,14111,13842,13611,13309,13049,7.439,8.9473,9.2593,13.2817,14.4855,16.3608,17.0041,18.6665,18.7636,19.3716,17.8981,19.1668,19.0841,19.5785,20.016,19.3743,18.0232,16.7714,20.7866,24.7023,23.8694,24.4866,26.9876,26.9435,28.5954
Liberia,LBR,2075912,2040139,2001624,1976699,1986493,2044661,2160478,2326202,2517481,2699712,2848456,2953927,3024729,3077058,3135651,3218116,3329211,3461911,3607860,3754133,3891356,4017443,4135659,4248334,4359505,0,0,0,0,0,0,0,0,0,0,1049,1064,1095,766,792,838,901,975,1022,1042,1079,1154,1234,1329,1329,1.1864,0.9487,0.9481,0.9467,0.9289,0.9388,0.9794,1.0361,1.0928,1.1252,1.1737,1.2536,1.2611,1.3119,1.4255,1.5551,1.6228,1.6007,1.5576,1.5791,1.9033,2.0375,2.2001,2.1519,2.1503
St. Lucia,LCA,138020,139995,141760,143409,145083,146870,148834,150913,153021,154995,156729,158179,159392,160530,161816,163417,165381,167639,170011,172221,174085,175544,176646,177513,178296,6251,6395,6973,7097,7280,7470,7726,7697,8159,8390,8487,8301,8403,8860,9683,9846,10644,11006,11614,11385,11429,12049,12165,12073,12248,0.7889,0.8078,0.8484,0.878,0.935,1.0067,1.0405,1.0326,0.9904,1.0066,1.0198,1.0569,1.012,1.0495,1.0506,1.066,1.0693,1.0928,1.1082,1.1018,1.125,1.1314,1.1346,1.133,1.1379
Liechtenstein,LIE,28789,29159,29553,29975,30426,30880,31348,31830,32311,32769,33184,33552,33879,34175,34452,34713,34970,35217,35471,35727,35994,36293,36615,36934,37223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.091,0.0914,0.0808,0.0841,0.0768,0.0775,0.0807,0.0743
Sri Lanka,LKA,17325773,17535729,17736821,17924823,18094477,18242912,18367288,18470900,18564599,18663284,18777601,18911730,19062482,19224037,19387153,19544988,19695972,19842044,19983984,20123508,20261737,20398670,20425000,20585000,20778000,2345,2505,2645,2864,3060,3269,3432,3694,3891,4095,4411,4407,4617,4940,5304,5764,6345,6907,7407,7674,8329,9156,10171,10618,11250,22.591,22.3599,23.9591,24.1152,25.1986,25.2713,27.4593,27.7344,27.5944,29.203,30.7257,30.658,31.6324,32.8872,33.2132,35.1826,33.7685,34.8498,35.1752,34.4111,35.6489,38.6087,39.9605,37.8414,40.7536
Lesotho,LSO,1703747,1742539,1782285,1822236,1861324,1898598,1934291,1968044,1997516,2019731,2032804,2035740,2029829,2018348,2005940,1996114,1989939,1986922,1987129,1990131,1995581,2003787,2014990,2028519,2043437,843,911,974,1010,1070,1106,1168,1211,1225,1235,1303,1377,1413,1513,1590,1705,1836,1980,2154,2214,2369,2575,2767,2848,2971,3.1546,3.2199,3.4302,3.4609,3.4794,3.4589,3.4246,3.4116,3.3579,3.8559,3.8122,3.9704,3.6534,3.8698,3.7197,3.9923,3.8509,4.0624,3.9356,4.0407,4.1766,4.1161,4.2088,4.3381,4.3582
Lithuania,LTU,3697838,3704134,3700114,3682613,3657144,3629102,3601613,3575137,3549331,3524238,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2987773,2957689,2932367,0,0,0,0,0,5924,6379,7070,7763,7822,8458,9452,10494,12068,13032,14526,16485,19095,20744,18146,20091,22854,24658,26661,28174,45.3193,46.842,31.6343,25.742,23.7385,22.0187,22.8353,22.6763,23.5913,21.0972,19.4434,19.8702,19.6711,20.097,21.1769,21.754,21.8664,21.6486,21.362,19.7323,20.7619,19.7005,19.8788,19.3235,19.0352
Luxembourg,LUX,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,29665,32876,33785,35558,37195,39636,41344,42846,44397,50628,55349,55895,58772,60039,64052,68220,77951,83982,86694,82278,85614,92005,91622,95591,101298,11.8655,12.3967,12.03,12.3938,11.5066,9.4232,9.4932,8.9987,8.3315,8.7158,9.217,9.8475,10.6844,11.0698,12.5296,12.7578,12.631,12.1265,12.0684,11.4742,12.0998,12.0761,11.8102,11.1815,10.8109
Latvia,LVA,2663151,2650581,2614338,2563290,2520742,2485056,2457222,2432851,2410019,2390482,2367550,2337170,2310173,2287955,2263122,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1993782,0,0,0,0,5416,5508,5796,6485,7077,7405,8019,9035,10070,11027,12214,13848,15753,18129,19432,16872,17559,19773,21253,22677,23808,26.2346,24.3965,21.3227,18.3691,15.439,13.6294,13.6925,13.1143,12.7725,11.815,11.1112,11.625,11.8179,12.0433,12.1577,12.3197,12.8424,13.2655,12.9626,12.2323,13.3371,12.7199,12.5699,12.6443,12.6859
Morocco,MAR,24807462,25260404,25711406,26155203,26584478,26994250,27383473,27754571,28110443,28455509,28793679,29126330,29454768,29782884,30115214,30455561,30804683,31163673,31536811,31929087,32343389,32781850,33241898,33715693,34192347,2546,2771,2726,2722,3025,2876,3244,3204,3430,3474,3575,3873,4009,4276,4548,4787,5244,5510,5879,6100,6324,6704,6940,7278,7507,38.1101,39.6249,40.9621,40.7212,43.5863,44.3309,45.0467,46.7437,47.617,49.6964,50.7093,54.4673,56.0631,56.0977,60.1112,63.1843,65.2197,66.1333,68.7773,68.928,72.2913,77.3349,79.5861,79.8659,81.6906
Madagascar,MDG,11598633,11942819,12301336,12675460,13066543,13475400,13902688,14347854,14808791,15282521,15766806,16260932,16765117,17279141,17802997,18336724,18880269,19433530,19996473,20569117,21151640,21743967,22346641,22961253,23589887,1073,1009,1014,1028,1018,1025,1034,1057,1076,1107,1149,1207,1039,1127,1182,1238,1301,1379,1464,1376,1357,1368,1397,1415,1450,23.1114,23.19,23.3989,23.7511,23.7355,23.896,24.1836,24.23,24.9804,24.7626,24.1674,22.8679,20.7179,23.2948,21.7706,24.9916,23.9823,25.2343,24.4591,25.9087,26.1848,26.2522,26.8984,26.4831,26.8163
Maldives,MDV,223158,229751,236265,242605,248588,254139,259183,263842,268455,273527,279398,286306,294186,302683,311265,319608,327487,335169,343452,353398,365734,380495,397237,415593,435015,0,0,0,0,0,5696,6135,6645,7100,7505,7800,7472,7924,8924,9449,8243,10452,11296,12304,11178,11721,12486,12496,13039,13623,0.2164,0.1999,0.2786,0.2475,0.2493,0.3024,0.3444,0.3865,0.3589,0.4816,0.5126,0.5253,0.6589,0.5727,0.7356,0.6714,0.8322,0.8577,0.9214,0.9648,1.0186,1.0706,1.1974,1.18,1.423
Mexico,MEX,83943132,85512623,87075138,88625440,90156400,91663285,93147044,94611002,96056321,97484832,98899845,100298153,101684758,103081020,104514932,106005203,107560153,109170502,110815271,112463887,114092963,115695473,117274155,118827161,120355128,6499,6883,7186,8556,9014,8483,9076,9712,10173,10449,11090,11130,11187,11482,12086,12658,13808,14290,14925,14558,15261,16520,17163,17374,18046,426.6553,447.0538,453.3838,468.2535,496.9884,479.7752,502.8258,532.9023,562.566,552.9307,583.6383,592.5952,606.8181,634.4419,651.0921,681.5917,699.7471,713.7667,728.8708,716.4998,725.7373,742.1449,741.115,733.0104,721.6543
Marshall Islands,MHL,47271,48404,49245,49831,50215,50457,50533,50450,50356,50423,50753,51422,52370,53456,54476,55258,55767,56051,56174,56250,56366,56531,56717,56938,57179,1888,1908,2055,2204,2365,2600,2372,2261,2225,2200,2367,2515,2574,2573,2596,2716,2812,2978,2980,2949,3170,3265,3432,3578,3603,,,0.0776,0.0855,0.0898,0.0904,0.0908,0.0912,0.0953,0.0921,0.1035,0.1078,0.1121,0.1127,0.1169,0.1139,0.122,0.1301,0.1308,0.1353,0.1361,0.1369,0.1378,0.1386,0.1395
Mali,MLI,8449913,8635527,8850334,9087176,9334880,9585653,9837571,10094368,10360561,10642936,10946445,11271600,11616887,11982695,12369070,12775516,13203378,13651464,14113577,14581429,15049353,15514591,15979499,16449864,16934220,827,935,903,929,958,961,1021,1061,1125,1174,1166,1336,1357,1462,1478,1572,1640,1685,1741,1778,1837,1878,1843,1863,1974,15.3434,15.2984,15.3349,15.5284,15.7448,16.0464,15.8418,16.0804,17.2075,18.4525,18.9122,20.7594,19.8642,20.3308,24.0247,22.9644,23.85,24.5449,26.6009,25.9543,27.4212,28.4864,28.5285,29.1982,31.5341
Malta,MLT,354170,363845,367618,371308,374797,377419,379905,382791,385287,387578,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,9338,9986,10582,11206,11980,12916,13675,15130,15869,16962,19426,19621,20562,20938,21401,22232,23224,24893,26193,26140,27809,28597,29444,31083,33370,2.5468,2.4597,2.4345,3.0825,2.7903,2.6639,2.6163,2.7837,2.6943,2.7459,2.4772,2.8559,2.7049,3.0146,3.0198,3.1637,3.0584,3.2372,3.0901,2.9909,3.1107,3.1202,3.2799,2.9785,2.9684
Mozambique,MOZ,12987292,13328032,13806001,14370946,14948048,15483286,15960442,16397183,16813949,17244188,17711927,18221888,18764155,19331100,19910552,20493925,21080110,21673316,22276596,22894710,23531574,24187487,24862648,25560725,26286163,251,265,248,265,276,278,349,383,422,450,456,510,548,577,620,675,743,797,845,881,925,984,1046,1110,1181,18.2437,18.1877,18.4788,18.8415,18.766,19.339,19.4115,18.2018,20.1583,19.4094,18.5347,20.1826,19,22.5513,21.5731,22.8717,21.7553,23.5987,25.2589,24.1519,26.5121,24.8367,25.5299,27.4629,28.4267
Mauritania,MRT,2034346,2087912,2142645,2198532,2255516,2313630,2372901,2433563,2496216,2561585,2630219,2702400,2778099,2857148,2939247,3024194,3111906,3202517,3296238,3393409,3494195,3598648,3706554,3817494,3930896,1818,1864,1892,1999,1929,2108,2215,2108,2136,2275,2255,2288,2276,2389,2522,2754,3278,3362,3366,3261,3356,3484,3647,3822,3993,6.2575,6.4588,6.341,6.5038,6.5538,6.5097,6.9234,7.1639,7.4831,7.9131,8.301,8.5319,8.5064,8.6645,9.1041,9.2072,9.2395,9.5758,9.0903,9.9433,10.4822,10.4589,10.9185,11.2128,11.2027
Mauritius,MUS,1058775,1070266,1084441,1097374,1112846,1122457,1133996,1148284,1160421,1175267,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258653,1260934,4919,5254,5649,6005,6298,6649,7076,7513,7974,8196,8978,9407,9643,10329,10998,11474,12338,13334,14274,14820,15612,16562,17421,18282,19291,2.1318,2.2292,2.313,2.4677,2.5325,2.5876,2.7419,2.8296,3.0908,3.6043,3.9242,4.0328,4.1212,4.2822,4.3212,4.5286,4.8991,5.0362,5.1464,5.1318,5.4025,5.4305,5.5606,5.6704,5.8427
Malawi,MWI,9404500,9600355,9685973,9710331,9745690,9844415,10022789,10264906,10552338,10854322,11148758,11432000,11713664,12000181,12301838,12625952,12973699,13341806,13727890,14128155,14539612,14962112,15396005,15839269,16289540,485,534,501,562,513,605,650,670,684,695,703,666,671,706,745,773,812,888,947,1005,1055,1098,1108,1153,1207,9.1227,8.7438,8.1976,7.7916,6.8548,6.5175,6.5837,6.564,6.6287,6.5247,6.5368,6.3236,6.5459,6.874,6.8499,6.84,7.1532,7.4968,8.0908,8.0544,8.891,9.077,9.5476,10.0711,10.1969
Malaysia,MYS,18029824,18519937,19002656,19484898,19977500,20487607,21017613,21562793,22114654,22661298,23194257,23709119,24208391,24698819,25190652,25690611,26201961,26720370,27236006,27735040,28208035,28650955,29068159,29468872,29866559,6850,7553,8198,8994,9785,10699,11682,12432,11356,11932,12974,13038,13670,14437,15523,16532,17632,18873,19788,19283,20605,21807,23105,24279,25876,103.214,112.4171,120.1079,123.8851,131.0039,139.2214,152.7594,161.4962,162.8455,172.4514,183.3901,191.2593,202.3824,212.0332,227.3253,239.3104,246.0292,264.4765,279.2293,261.0252,279.3583,280.6518,285.8392,303.1518,316.9021
Namibia,NAM,1432905,1476388,1516958,1555101,1591822,1627865,1663378,1698032,1731639,1763859,1794571,1823672,1851523,1879117,1907745,1938320,1971317,2006514,2043394,2081044,2118874,2156701,2194784,2233510,2273430,3707,4024,4293,4219,4283,4443,4569,4745,4860,5003,5203,5294,5550,5807,6594,6862,7443,7912,8130,8068,8500,8960,9427,9955,10599,7.318,8.6395,8.6,8.6125,8.8336,8.9562,8.9416,8.8175,9.4723,9.394,10.078,9.9183,8.9213,8.9097,9.3336,10.2542,11.2524,10.3659,9.8924,11.7423,11.3144,14.4251,14.9196,11.2817,10.7103
Niger,NER,8026591,8288735,8566770,8860287,9168312,9490288,9826598,10178201,10545716,10929918,11331557,11751365,12189983,12647984,13125916,13624467,14143971,14685399,15250908,15843133,16464025,17114761,17795191,18504255,19240157,579,595,550,552,567,574,584,589,635,618,601,634,639,661,655,680,714,728,783,754,796,799,876,903,951,10.7912,11.2206,11.6926,12.2477,12.7475,13.2926,13.942,14.401,15.1684,15.7823,16.1912,16.9436,17.5324,18.2727,18.9129,19.6695,20.3177,21.3183,22.2291,23.3281,24.426,24.0779,25.7067,26.5887,27.9757
Nigeria,NGA,95212450,97667632,100161710,102700753,105293700,107948335,110668794,113457663,116319759,119260063,122283850,125394046,128596076,131900631,135320422,138865016,142538308,146339977,150269623,154324933,158503197,162805071,167228767,171765769,176404902,2181,2206,2302,2251,2202,2191,2268,2316,2344,2333,2443,2578,2945,3140,3433,3672,3909,4168,4417,4682,4981,5214,5392,5698,6010,200.7855,210.307,222.0021,221.3583,218.8001,220.8763,230.5498,231.915,231.0249,232.7669,237.8466,251.8772,256.4924,263.5777,267.4313,284.6507,278.6974,277.3761,280.8178,262.3005,283.0582,297.0013,301.2454,305.0604,304.0867
Nicaragua,NIC,4173434,4267568,4364512,4462497,4559006,4652185,4741578,4827661,4910647,4991040,5069302,5145366,5219328,5292118,5364935,5438690,5513763,5590055,5667432,5745526,5824065,5903039,5982526,6062454,6142733,1929,1947,1954,1949,2014,2134,2267,2355,2428,2594,2718,2818,2843,2928,3123,3313,3507,3732,3882,3731,3888,4163,4459,4698,4950,9.3718,7.6961,8.5669,9.1749,9.5044,8.9686,9.0562,9.7423,10.1819,11.1849,11.6985,11.91,12.3626,13.0448,12.7963,13.0502,13.4632,13.6097,13.445,13.65,13.8744,14.3397,14.3783,14.0621,14.5156
Netherlands,NLD,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,19145,20116,20768,21378,22346,23410,24484,26014,27709,29269,31875,33194,34447,34112,35777,37626,40971,43897,46420,44566,45040,46599,47272,49242,49233,197.2425,204.673,203.3263,208.0993,208.189,215.5208,223.4976,214.1189,212.5587,206.064,204.6763,208.511,206.6518,207.8853,208.5124,203.0024,197.5318,197.1037,197.4515,191.1157,200.3303,188.4977,186.9606,186.5283,180.174
Norway,NOR,4241473,4261732,4286401,4311991,4336613,4359184,4381336,4405157,4431464,4461913,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,18432,19550,20591,21550,22992,24323,26791,28605,28186,30555,36956,37787,37960,38533,42486,47772,54080,55897,61757,55438,57966,62145,65447,67056,66015,45.3954,42.8588,45.4403,46.2067,47.3244,46.2449,47.2583,48.9514,50.6536,52.5466,47.1452,47.533,46.9322,49.3739,49.5466,48.2403,48.8642,49.0992,47.9148,47.5017,49.3025,48.1402,47.5755,46.5925,46.8855
Nepal,NPL,18905478,19405504,19938320,20489975,21040904,21576071,22090352,22584775,23057883,23509964,23941110,24347106,24725627,25080872,25419344,25744500,26066693,26382581,26666576,26883535,27013212,27041437,26989862,26917906,26906926,771,826,856,885,953,982,1029,1075,1097,1140,1215,1280,1281,1337,1419,1495,1572,1649,1765,1844,1946,2053,2196,2333,2521,20.1544,20.6333,20.6262,21.5616,22.4681,23.6651,24.3667,25.133,25.8539,27.0775,27.6235,27.9874,27.4492,27.9262,28.1166,28.7623,28.6249,28.9069,29.9382,31.6855,32.8554,34.2053,35.7524,36.0275,37.5212
Nauru,NRU,9505,9764,10030,10287,10498,10628,10672,10647,10565,10449,10337,10215,10102,9994,9902,9849,9828,9842,9891,9939,10005,10057,10279,10821,11853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,5204,5670,6470,7339,8057,10452,13273,0.1281,0.1282,0.1247,0.1174,0.1138,0.1102,0.1066,0.1067,0.1031,0.0959,0.0886,0.0851,0.0815,0.0706,0.0707,0.0671,0.0489,0.0491,0.0492,0.0457,0.0494,0.0459,0.046,0.0498,0.0536
New Zealand,NZL,3329800,3495100,3531700,3572200,3620000,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4509700,14864,14566,14918,15961,17092,17908,18464,19137,19343,20579,21522,22500,23306,23967,25080,25677,27758,29386,29861,30700,31253,32735,32986,36219,37261,64.5817,63.9965,65.1432,64.4651,66.0431,67.1538,67.3789,69.8338,68.5862,70.3478,71.0234,73.6541,74.5671,77.1925,76.2451,77.602,77.7839,76.5351,76.5593,73.8342,73.6747,73.1159,75.2315,75.0735,75.7434
Oman,OMN,1812161,1893768,1983275,2072104,2148419,2204277,2236654,2249762,2251864,2254904,2267973,2294962,2334858,2386166,2445517,2511251,2580758,2657158,2750963,2876186,3041434,3251108,3498029,3764805,4027260,22740,23862,25265,26251,26861,28065,29023,31123,32275,32656,34986,36917,36454,35363,35892,36939,39021,40650,43310,44291,44409,41942,43437,42863,41951,39.8603,45.4492,45.637,46.2064,47.3418,50.5048,51.9177,54.5287,55.7966,60.1515,63.4262,65.4475,66.3699,66.634,65.681,64.8814,73.9277,78.0249,77.4993,80.6961,84.6052,91.4675,98.5811,101.7895,106.3043
Pakistan,PAK,107647921,110778648,113911126,117086685,120362762,123776839,127349290,131057431,134843233,138624621,142343578,145978402,149549700,153093373,156664697,160304008,164022627,167808105,171648986,175525609,179424641,183340592,187281475,191262919,195306825,1983,2093,2242,2272,2342,2441,2533,2529,2549,2607,2706,2750,2815,2937,3164,3433,3670,3862,3915,3967,3989,4095,4229,4398,4594,154.1644,155.0553,164.2753,173.9286,178.6145,189.0722,196.6111,203.1946,207.0369,219.2813,221.0742,224.4705,230.6092,238.7029,255.8537,264.0873,282.9551,299.4668,302.4953,312.4073,307.1756,314.094,317.1444,326.774,333.3829
Panama,PAN,2470947,2523118,2575954,2629580,2684116,2739668,2796291,2853913,2912316,2971196,3030328,3089648,3149188,3209048,3269356,3330217,3391666,3453675,3516204,3579215,3642687,3706483,3770624,3835437,3901315,5097,5647,6121,6473,6662,6780,7041,7471,7947,8211,8455,8523,8683,9045,9803,10637,11691,13203,14523,14555,15311,17100,18807,20112,21167,7.2486,7.7154,8.3601,8.6123,8.8729,9.221,9.356,9.4462,10.6288,9.9165,10.2146,11.5353,10.7646,10.9407,11.1012,12.7568,13.1825,12.9156,13.1395,14.6105,15.4629,16.4064,16.9859,17.2717,17.7577
Peru,PER,22071433,22522378,22966818,23408131,23851408,24299160,24753824,25210954,25658062,26078293,26459944,26799285,27100968,27372226,27624213,27866145,28102056,28333052,28562317,28792655,29027674,29264318,29506788,29773987,30090359,3409,3531,3522,3723,4191,4512,4636,4930,4880,4943,5115,5193,5501,5779,6172,6705,7366,8141,8984,9079,9869,10626,11400,12169,12561,42.3869,41.3511,42.3833,43.7364,45.5903,49.755,53.1528,54.2953,54.2624,58.273,58.7799,56.9714,58.746,58.7959,63.3674,64.5022,64.5527,68.4821,73.3878,77.6129,81.2229,84.5137,85.271,86.2102,89.66
Philippines,PHL,61895160,63454786,65020116,66593904,68180859,69784088,71401749,73030884,74672014,76325927,77991755,79672873,81365258,83051971,84710542,86326250,87888675,89405482,90901965,92414158,93966780,95570047,97212638,98871552,100513138,2605,2611,2615,2669,2780,2902,3057,3199,3145,3218,3361,3460,3567,3736,4014,4255,4532,4877,5094,5106,5468,5690,6082,6515,6931,90.0956,90.0489,92.7991,97.9407,105.2999,117.3156,125.9482,134.5987,128.825,133.2598,134.8606,134.0637,136.0349,139.1716,142.7959,144.3051,137.1512,142.9819,146.3679,148.7301,154.9661,156.802,161.6164,171.6044,181.6361
Palau,PLW,15058,15441,15856,16290,16717,17164,17593,18014,18410,18776,19105,19386,19637,19809,19867,19781,19540,19158,18704,18285,17955,17745,17640,17606,17626,0,0,0,0,0,0,0,0,0,0,9828,10555,11004,10752,11543,12491,12741,13468,13310,12905,13351,14534,15437,15407,16430,,,0.246,0.2464,0.2467,0.247,0.2474,0.2514,0.2518,0.2558,0.2635,0.2674,0.264,0.2679,0.2681,0.2757,0.2796,0.2761,0.269,0.2619,0.2695,0.3087,0.3478,0.3906,0.4334
Papua New Guinea,PNG,4615839,4725547,4836217,4949051,5065661,5187060,5314248,5446641,5581762,5716161,5847586,5974629,6098621,6223377,6354245,6494903,6646895,6808514,6976201,7144776,7310507,7472200,7631002,7788379,7946731,1439,1592,1811,2142,2264,2183,2337,2229,2117,2136,2081,2079,2066,2107,2177,2335,2405,2678,2657,2792,3040,3070,3206,3319,3761,9.0116,9.745,10.5857,11.368,12.3943,13.1122,13.06,13.4561,13.4036,12.8331,12.8831,13.3317,13.5599,13.895,14.3717,13.9894,14.0518,15.8887,14.6531,15.1264,14.8625,15.4873,15.368,16.5435,16.7897
Poland,POL,38110782,38246193,38363667,38461408,38542652,38594998,38624370,38649660,38663481,38660271,38258629,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38042794,38063255,38063164,38040196,38011735,6176,5916,6184,6550,7029,7665,8255,8922,9471,10022,10653,11102,11781,12257,13341,13896,15142,16788,18310,19246,21048,22851,23833,24719,25612,426.2837,425.5318,415.3018,415.4872,411.0634,411.2877,425.9824,415.7699,387.8617,377.2765,362.2652,359.0425,352.059,363.7851,367.5978,368.1703,380.6614,380.0437,373.7409,360.7619,376.4705,373.7688,366.5341,361.1905,352.9075
"Korea, Dem. People’s Rep.",PRK,20293054,20609150,20937404,21265834,21577982,21862299,22113438,22335267,22536753,22731482,22929075,23132980,23339453,23542426,23732731,23904167,24054864,24188331,24310142,24428341,24548836,24673385,24800612,24929452,25057752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.8404,148.959,135.4449,126.4631,115.4331,107.5039,97.4176,90.36,83.3367,89.2384,94.4136,97.9173,94.1445,96.2216,98.3027,102.115,103.8442,90.8422,98.4049,98.2272,94.0842,75.2838,76.8621,63.8065,68.7168
Portugal,PRT,9983218,9960235,9952494,9964675,9991525,10026176,10063945,10108977,10160196,10217828,10289898,10362722,10419631,10458821,10483861,10503330,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10457295,10401062,11763,12721,13163,13183,13558,14386,14903,15791,16692,17723,18887,19541,20368,20841,21476,22740,24655,25706,26632,26469,27308,26780,26454,27900,28747,56.4012,58.2994,62.5532,61.5684,63.5591,67.0475,65.4751,67.8688,72.642,79.209,78.6949,78.5553,82.9109,77.6674,79.0179,81.9406,76.6915,77.0037,72.1123,71.5161,65.424,65.2906,63.3763,62.0311,61.5852
Paraguay,PRY,4223415,4334345,4445016,4555521,4666094,4776843,4887632,4998100,5107839,5216349,5323201,5428444,5531962,5632983,5730549,5824096,5913209,5998427,6081296,6163972,6248020,6333976,6421512,6510276,6599526,5148,5367,5443,5706,5992,6383,6453,6691,6626,6492,6353,6314,6292,6566,6897,7147,7601,8111,8675,8602,9541,10017,10015,10898,11487,22.1308,21.0986,22.0486,23.896,25.4291,27.2081,27.1257,27.7252,28.1655,28.6183,26.9332,27.7698,27.257,29.2804,28.034,28.4858,29.0284,30.9006,30.5813,32.2189,34.5527,35.4607,36.966,37.7322,39.9172
Qatar,QAT,476278,487353,495395,501479,507041,513442,522531,535321,551562,570489,592468,615012,640868,681788,753334,865416,1022711,1218434,1436665,1654950,1856327,2035871,2196074,2336574,2459198,0,0,0,0,0,0,0,0,0,0,86169,88138,92091,91452,101329,97769,107541,109363,111256,108954,117519,124025,122675,122496,123308,14.1619,16.3345,16.4976,17.4096,18.2671,19.1337,20.1564,21.8412,23.379,25.6731,24.6135,26.5155,30.8134,32.315,35.8175,45.0704,48.9346,54.9977,59.5822,64.6711,69.5441,72.085,81.0719,82.8463,88.1129
