Country Name, Country Code, p1990, p1991, p1992, p1993, p1994, p1995, p1996, p1997, p1998, p1999, p2000, p2001, p2002, p2003, p2004, p2005, p2006, p2007, p2008, p2009, p2010, p2011, p2012, p2013, p2014, g1990, g1991, g1992, g1993, g1994, g1995, g1996, g1997, g1998, g1999, g2000, g2001, g2002, g2003, g2004, g2005, g2006, g2007, g2008, g2009, g2010, g2011, g2012, g2013, g2014, ghg1990, ghg1991,ghg1992,ghg1993,ghg1994,ghg1995,ghg1996,ghg1997,ghg1998,ghg1999,ghg2000,ghg2001,ghg2002,ghg2003,ghg2004,ghg2005,ghg2006,ghg2007,ghg2008,ghg2009,ghg2010,ghg2011,ghg2012,ghg2013,ghg2014 
Grenada,GRD,96331,96460,97165,98230,99352,100288,101001,101567,102021,102432,102833,103249,103634,104005,104347,104661,104933,105190,105456,105789,106233,106796,107446,108170,108902,4696.94226710711,4916.47663917425,4949.54359057781,4913.70481896629,5045.98820859274,5212.39402523783,5504.27593921119,5847.25087578142,6578.64863294112,7105.37806666398,7589.57680743608,7568.45645125895,7922.8955370247,8802.26557814446,8951.28211147493,10423.8603209721,10283.7952520997,11179.3057951698,11475.7278288301,10764.5139594055,10788.9895186487,11040.109484721,11054.5848688511,11436.0258115279,12424.0676821722,1.5642,1.5786,1.5968,1.6114,1.6445,1.6628,1.6783,1.7049,1.7241,1.7547,1.7624,1.7755,1.7961,1.8167,1.815,1.8353,1.8605,1.8781,1.9033,1.9136,1.9305,1.9325,1.9601,2.0022,1.9491
Guatemala,GTM,9263813,9483270,9708544,9938692,10172297,10408489,10646674,10887634,11133501,11387203,11650743,11924946,12208848,12500478,12796925,13096028,13397021,13700327,14006428,14316263,14630417,14948803,15270778,15595821,15923243,3310.02203549494,3465.05649456249,3629.28059930742,3771.7596553538,3915.65691537094,4100.38534155765,4202.79022084233,4363.0917457556,4530.22115803412,4666.09774658265,4830.76400086851,4935.71286594092,5086.55077913052,5188.20396401587,5368.50724174874,5585.65057764624,5928.02595329046,6327.75498991607,6516.89098778841,6458.25303432083,6576.66860857558,6844.54052794213,7031.53131062653,7264.85382674553,7552.71798311044,11.4134,11.7391,12.8633,13.4713,13.7044,14.6883,14.6578,15.2852,17.1218,17.5361,18.9798,19.6258,20.3985,20.5084,21.652,22.45,22.6641,23.837,22.7077,23.821,23.9876,24.4858,24.8124,26.6483,30.858
Guyana,GUY,743309,744474,748602,754144,758896,761291,760795,757970,753778,749674,746715,745206,744789,745143,745737,746163,746343,746474,746817,747718,749436,752028,755399,759285,763380,1865.86174305673,2042.61306213773,2238.82322128971,2461.01059274597,2710.94809656742,2897.90658020295,3187.80986913178,3456.03861228179,3455.36349044499,3628.77003776064,3673.79528494243,3847.73478460604,3955.07982263584,4001.15827257117,4169.79017097078,4213.38497810784,4562.46074040604,5013.01290414291,5209.14603516358,5428.7561590314,5706.18781102949,6106.96737115033,6523.25104388796,6933.98204423923,7297.59934105347,2.4458,2.6488,2.6237,2.7288,3.0441,3.323,3.3812,3.5102,3.4934,3.6113,3.3125,3.3432,3.2463,3.3706,3.4157,3.0874,2.9184,3.2264,3.3666,3.3532,3.5795,3.6521,3.9408,4.0547,4.4776
Honduras,HND,4955303,5098591,5244678,5394412,5548960,5709014,5874809,6045699,6220406,6397151,6574509,6751912,6929265,7106319,7282953,7458985,7634298,7808518,7980955,8150775,8317470,8480671,8640691,8798521,8955589,2081.5066602237,2022.00160834147,2132.58620013413,2260.38859883171,2249.1123063927,2370.03449986352,2389.19600728742,2470.28940149209,2515.09969275137,2462.6696369678,2628.42451912405,2686.72692971221,2759.21244535029,2865.03961821042,3049.73377265047,3256.30017586925,3493.06359041252,3723.88430726876,3871.4693913584,3726.82614885361,3832.54540993348,3984.49726718677,4150.26586844041,4263.12015739813,4398.09663428072,10.4836,10.6135,10.9362,10.8214,11.46,12.2882,12.3593,12.7172,13.3345,13.2167,13.9117,14.8159,15.1714,16.7846,17.8829,18.381,17.8381,19.7413,19.4229,19.3507,19.3148,20.6585,20.8196,21.111,21.4748
Croatia,HRV,4777368,4689022,4575818,4600463,4652024,4620030,4557097,4534920,4532135,4512597,4468302,4299642,4302174,4303399,4304600,4310145,4311159,4310217,4309705,4305181,4295427,4280622,4267558,4255689,4238389,,,,,,7950.58808065296,8673.27029931646,9450.81714868273,9771.70188535931,9838.12377454069,10653.0655896001,11668.5313746297,12672.5098210356,13542.6426243054,14509.6423652531,15290.5179382722,17413.8735883586,19335.3416651821,20837.2479259209,20034.7358021546,19780.6525388971,20758.557316629,21156.5833883975,21807.1249497456,22077.1300875239,29.6373,23.4093,22.0438,22.1196,21.1611,21.4351,21.3089,23.3838,24.4254,24.4456,23.9697,25.1778,26.6315,28.1128,27.9921,28.0231,28.6669,30.0012,29.1491,26.742,25.8023,25.7075,23.9505,23.4257,22.6856
Haiti,HTI,7037917,7178607,7319493,7460689,7602320,7744503,7887304,8030726,8174680,8319057,8463806,8608819,8754150,8900104,9047077,9195288,9344785,9495328,9646580,9798046,9949322,10100320,10250930,10400673,10549008,1371.61384106798,1416.35129279376,1345.3047326217,1277.79969921736,1127.71155964813,1242.08558701153,1293.35406692766,1327.10926362634,1347.17873224527,1379.30776396616,1398.08466799507,1390.01357324665,1385.06740386118,1392.70198689834,1357.39671162056,1401.97575461141,1453.26306656482,1517.74297377592,1535.8582981602,1570.62109385648,1478.73628089102,1569.19815791418,1621.25888398201,1694.80298199311,1750.42960109783,4.6707,4.8668,5.217,4.8613,4.3472,5.1065,5.3446,5.8074,5.9469,6.0659,6.4904,6.7729,7.0516,7.0249,7.3064,7.4599,7.5162,7.8933,7.9287,7.9264,7.8357,7.9388,7.8959,8.0637,8.6718
Hungary,HUN,10373988,10373400,10369341,10357523,10343355,10328965,10311238,10290486,10266570,10237530,10210971,10187576,10158608,10129552,10107146,10087065,10071370,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9866468,,8311.20618933127,8243.36253572827,8399.62795671234,8843.92556405991,9176.62928941967,9340.53376769278,9822.40750556753,10411.5274807285,10894.7522824166,11877.9724478598,13230.9794485371,14549.5861777074,15468.2990886584,16245.5602811903,17081.7743442989,18297.9512919787,19030.1316579766,20678.6799120892,20651.7618324996,21534.8674215969,22841.2103381104,23094.4733308159,24464.1360374268,25518.2259600098,88.2158,84.3182,75.6074,75.3241,74.0855,72.971,74.8184,73.4569,73.8563,74.8632,71.7403,73.8355,72.8356,75.3828,74.2476,73.454,72.661,70.4317,69.5458,63.3124,63.1163,61.3492,57.8077,56.9204,56.7553
Indonesia,IDN,181413402,184591903,187739786,190851175,193917462,196934260,199901228,202826446,205724592,208615169,211513823,214427417,217357793,220309469,223285676,226289470,229318262,232374245,235469762,238620563,241834215,245116206,248452413,251806402,255129004,3001.91276815671,3260.80686074725,3492.26288467468,3745.18278914736,4048.52716492514,4404.66134694138,4764.20567355091,5000.95171156171,4331.49675699355,4367.43188488201,4620.54759771863,4827.43878507195,5055.35583412771,5323.10450676612,5664.89391332111,6091.92245337213,6534.07550966241,7041.48699382835,7510.10011840488,7813.09010599137,8284.50129454165,8859.13999816104,9444.94840145069,10009.6654833715,10570.1950446812,380.2543,396.2977,414.6292,429.544,444.7026,478.7409,494.8388,515.0563,523.5184,543.1654,538.88,559.0935,567.7198,597.3829,606.2415,609.543,632.3294,651.765,655.534,681.2795,695.4181,714.8734,734.9148,744.6847,789.4752
India,IND,873277798,891273209,909307016,927403860,945601831,963922588,982365243,1000900030,1019483581,1038058156,1056575549,1075000085,1093317189,1111523144,1129623456,1147609927,1165486291,1183209472,1200669765,1217726215,1234281170,1250288729,1265782790,1280846129,1295604184,1236.67115838524,1265.91742961399,1338.66454136326,1407.47374579607,1503.74535655026,1620.17532222407,1741.08433356587,1808.70829096838,1906.77982271898,2067.74091118885,2156.68983230066,2270.71847155544,2354.26500481541,2544.11214848022,2774.42092157428,3039.12871241995,3331.59202890271,3628.00153758409,3757.2894386461,4026.38086488723,4360.15417258144,4624.56019248072,4909.58412124372,5252.27244600378,5682.73133797051,1188.8433,1244.3583,1276.4516,1310.1311,1357.7079,1421.6693,1475.7352,1532.4918,1563.0584,1639.6739,1679.4802,1711.2335,1741.99,1786.5244,1883.2593,1970.257,2068.2189,2208.8707,2309.6455,2488.6843,2592.8056,2699.879,2833.2703,2909.0566,3079.8127
Ireland,IRL,3513974,3534235,3558430,3576261,3590386,3608841,3637510,3674171,3712696,3754786,3805174,3866243,3931947,3996521,4070262,4159914,4273591,4398942,4489544,4535375,4560155,4580084,4599533,4623816,4657740,13738.2659843886,14393.9459799879,15110.7146151153,15806.0355559161,17005.5851512604,18937.5555082594,20479.1673397556,22625.5767302857,25059.4594540406,26995.2612894747,30177.827878672,32546.0914773789,35212.0947152903,36237.7712777675,38669.2041409419,40437.7745791191,44204.9969040869,46759.714841514,44283.7301119233,41621.718321539,43295.0179148943,44855.3247012361,46256.5688825764,47897.2916625856,51067.9767132391,53.6667,54.4391,54.7246,55.3303,56.7896,57.5501,58.7803,60.2654,63.6082,65.425,66.9182,69.2439,68.5893,68.0673,69.2327,70.6466,71.1437,69.5642,69.2612,64.073,62.7663,58.5973,59.766,59.2123,58.7061
Iraq,IRQ,17419113,17889459,18402734,18955085,19539340,20149338,20783073,21439574,22114324,22802064,23497585,24208180,24931919,25644499,26313838,26922284,27448124,27911248,28385746,28973162,29741976,30725300,31890011,33157050,34411951,7498.15983161698,2713.69649451767,3577.50474514917,4632.51681159033,4766.88312584873,4819.55314320253,5282.53320811563,6315.37986105693,8349.80879056158,9659.24960943348,9717.65825430374,9861.52026513479,9055.5511542676,5999.13099133085,9255.53031977156,9738.63913854506,10840.8175772618,11098.1313805393,12040.2459704327,12287.7296540852,12884.9038434687,13693.9763684829,15320.886469871,16133.5652410325,15950.1962930741,155.784,124.0568,134.3421,146.1816,146.0661,130.9525,147.5137,180.7405,161.8875,160.3273,185.521,191.8928,179.2054,165.4502,164.4992,173.3779,173.8859,172.1569,185.9616,213.4824,231.3188,246.5791,270.1728,284.5679,294.8999
Iceland,ISL,254826,257797,261057,263725,266021,267468,268916,271128,274047,277381,281205,284968,287523,289521,292074,296734,303782,311566,317414,318499,318041,319014,320716,323764,327386,21984.3866489651,22415.6989165244,21876.375374203,22459.2970878595,23561.5916640666,23953.3910239703,24784.3783778428,26910.4362659247,28688.2292192719,29523.1915414877,29710.5515535389,31775.1584348474,32524.0232505223,32619.3587350993,35608.0694559604,37233.1962853091,39093.9519586874,41160.2365118634,43318.3527469996,41905.3660341379,39576.9712388463,40767.2364144887,41926.3419355085,44157.5524601264,45714.8938116702,3.0753,2.9664,2.913,2.8854,2.9242,2.7536,3.0674,2.9835,3.014,2.9987,3.1221,3.008,3.0753,3.0472,3.111,3.0764,3.1535,3.2251,3.0474,2.9703,2.8488,2.7793,2.704,2.8594,2.9132
Israel,ISR,4660000,4949000,5123000,5261000,5399000,5545000,5692000,5836000,5971000,6125000,6289000,6439000,6570000,6689700,6809000,6930100,7053700,7180100,7308800,7485600,7623600,7765800,7910500,8059500,8215700,15149.2119071023,15886.3279357871,16914.4321261129,17555.1139684165,18769.4604275482,19890.4702196951,20728.7348681337,21402.4925400754,22038.8627886242,22565.6406007966,24912.3281327469,24901.8050963046,25207.9232777434,23792.0615238265,25199.1340532902,24810.9556784348,25670.0865098917,27454.7003234749,27414.7483537309,27499.1212993853,28829.5313141546,30568.9589573774,31725.3252423834,34178.4827003748,34262.6156883094,42.2885,43.5072,46.4015,50.5993,54.0221,58.162,60.7716,63.4742,64.7422,66.609,71.1009,71.9042,74.9419,76.7877,76.9542,74.901,78.713,81.5236,82.0864,81.8709,87.1855,87.3215,94.583,89.5907,87.4817
Italy,ITA,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60233948,60789140,18547.4056767558,19456.167768395,20051.9338267302,20339.5281874055,21216.3867884272,22286.2265372961,22968.1341401995,23818.9677764872,24946.9141508783,25531.6247555125,27027.1906389912,27932.620353633,28641.5581477929,29081.2937327786,29447.3535139811,30051.7732668053,32331.9608014261,33996.4914823656,35402.9168527156,34513.9729232965,35008.0682175201,36347.3424784176,36237.1104277204,36131.1321123599,36070.8055952064,491.0188,489.2065,486.9565,479.615,474.8034,497.6824,496.2418,500.2063,512.8427,521.0285,525.6145,521.9916,531.8453,549.703,560.6943,558.1968,552.5355,542.7224,525.4715,473.7434,479.11,470.575,451.3357,421.374,403.1072
Jamaica,JAM,2419906,2439334,2461049,2484581,2509043,2533711,2558637,2583916,2608873,2632675,2654701,2674702,2692845,2709437,2725015,2740003,2754407,2768227,2781876,2795837,2810460,2825929,2842132,2858709,2875136,4737.85527311941,5094.16065323146,5265.26906728082,5841.7441261716,5990.05207084661,6198.42788936259,6243.3241655706,6217.12865097914,6081.5882992509,6177.66778596795,6318.40259133352,6494.90027023105,6684.06887100133,7014.58809173341,7257.06462958448,7508.70294623796,7918.57861789248,8206.55442984757,8257.55670035059,7919.93023710154,7854.33096384979,8112.12923009471,8170.02357288729,8306.83457867897,8473.54155233413,8.886,8.8969,9.6873,9.8819,9.9207,10.2394,10.5996,10.804,11.3133,11.6005,11.6885,11.773,11.967,12.3678,12.4005,12.4377,13.6309,13.5567,11.6232,9.4616,8.931,9.3726,8.9906,9.501,9.391
Jordan,JOR,3565890,3760496,3977672,4201555,4410359,4588843,4732854,4848541,4943975,5031762,5122493,5217336,5317506,5434030,5580244,5765635,5991540,6255280,6556478,6893260,7261539,7663131,8090872,8520420,8920049,4078.53537218045,4071.18332614359,4671.37732039055,4736.89258007279,4838.81546665437,5041.85936919058,5081.86214409444,5213.06953302398,5324.76884154543,5488.36250673835,5745.65291258392,6068.67424619339,6398.41416582131,6642.85759238973,7212.07647049804,7783.96318375473,8341.72863546535,8875.44164882717,9256.7529085385,9357.48094828278,9194.12266893147,9124.36553391176,9041.23484081969,8983.22140963044,9013.81618249093,17.3556,17.4911,20.1226,20.6142,21.5161,22.1704,21.723,21.3085,20.5886,19.6759,19.4766,19.6284,21.3459,21.0192,22.9575,24.4771,24.9454,26.3792,26.0151,26.502,26.2536,26.9843,30.5223,30.4223,32.403
Japan,JPN,123537000,123921000,124229000,124536000,124961000,125439000,125757000,126057000,126400000,126631000,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127833000,127629000,127445000,127276000,19561.2017442829,20849.0176763989,21451.6741302943,21792.3354840529,22402.2664281056,23409.6402941224,24515.11627925,25146.2004313157,25074.057693144,25325.7072638772,26838.6913604846,27472.5471191491,28160.1076146939,28924.6821605164,30348.0419689178,31663.4530989772,33090.1962558485,34501.5090143849,34798.7658977271,33198.616113072,34986.9945402402,35774.6967129559,37191.3859456258,38974.0794886127,39179.155610609,1171.0379,1178.6127,1191.2018,1185.3836,1238.916,1252.05,1266.5546,1259.3129,1224.8234,1264.8534,1280.8974,1266.2313,1300.4157,1304.2892,1298.7532,1303.4118,1287.6752,1330.2389,1241.1571,1175.9135,1225.8449,1281.1109,1328.2911,1353.6294,1314.59
Kazakhstan,KAZ,16348000,16450500,16439095,16330419,16095199,15815626,15577894,15333703,15071300,14928426,14883626,14858335,14858948,14909018,15012985,15147029,15308084,15484192,15674000,16092822,16321872,16557201,16792089,17035550,17288285,8468.79360510874,7743.56565841359,7505.47608706854,7022.86502110296,6360.67103339587,6066.91406807931,6303.64413680788,6625.20676524463,6686.91104849886,7033.28487769748,7918.94700375119,9200.78445722173,10261.8349648427,11386.1132269293,12726.399435225,14268.3375382732,16101.832963339,17801.1435285797,18519.251098928,18392.8849852359,19685.3517065562,21276.9340240625,22407.9833149099,23823.8861291134,24924.3702090946,332.89,336.8705,333.7306,291.6447,263.6205,231.3289,203.9329,176.4538,175.6036,161.0385,156.1106,154.9383,171.9104,182.2595,199.6912,213.3169,233.9984,241.441,287.4499,260.4292,283.4199,300.6789,299.8313,313.7248,291.6327
Kenya,KEN,23724579,24521703,25326078,26136216,26950513,27768296,28589451,29415659,30250488,31098757,31964557,32848564,33751739,34678779,35635271,36624895,37649033,38705932,39791981,40901792,42030676,43178257,44343410,45519889,46699981,1523.73850026431,1545.98185828784,1518.7526649265,1511.86546255724,1536.91955324549,1590.03821945068,1637.86164278271,1626.99843562086,1652.54493867638,1668.27125073994,1669.31881737614,1722.77206623928,1712.5068309502,1747.46454478532,1835.48186320508,1950.28767015179,2081.1642976254,2221.12281199682,2207.64203169628,2235.68011133501,2385.99264505554,2515.92747137232,2610.73799580282,2740.02864002561,2867.10190998316,36.067,34.8812,34.8594,34.6108,34.8314,35.1548,34.5067,34.1576,35.3188,37.0977,35.9711,35.5406,36.3356,37.4073,39.6274,40.7897,40.4186,55.5977,56.713,56.9688,58.365,60.2467,59.4649,60.1371,60.5299
Kyrgyz Republic,KGZ,4391200,4463600,4515400,4516700,4515100,4560400,4628400,4696400,4769000,4840400,4898400,4945100,4990700,5043300,5104700,5162600,5218400,5268400,5318700,5383300,5447900,5514600,5607200,5719600,5835500,2254.80068244424,2113.19865943266,1839.82091668756,1591.79046055935,1299.70088766659,1242.51566979739,1334.99822967991,1471.05605722242,1496.05086928917,1549.92798174965,1650.78550321327,1759.98981239128,1771.18588864191,1910.7717804715,2074.83559429781,2111.75715212758,2219.18578578589,2449.99965327248,2681.89343422201,2746.97206910734,2733.07926791031,2920.6032099095,2921.60378315774,3232.12875426877,3356.98344766065,32.1268,29.1377,21.3255,16.9011,12.4853,9.401,10.3432,10.0984,10.4835,9.218,9.099,8.4426,9.3715,10.1779,10.1306,9.9738,10.0834,11.3445,12.5118,12.0553,11.7351,13.1669,15.7694,15.4959,15.1682
Cambodia,KHM,8975597,9289299,9623889,9970733,10317899,10656138,10982917,11298600,11600508,11886458,12155239,12405408,12637727,12856163,13066469,13273354,13477709,13679962,13883834,14093604,14312212,14541423,14780454,15026332,15274503,,,,1150.28594229863,740.129781478407,804.123917308089,841.338930192719,865.266996558458,892.131799169465,995.459838366042,1101.81579376345,1185.43325223946,1259.81370532104,1368.70089264216,1525.92872404812,1754.17113655794,1971.56304190626,2198.29217454476,2355.90362443152,2340.55856673636,2470.70415544817,2658.06255249593,2860.14673413502,3073.31814304088,3300.61675016636,15.3511,15.2577,15.8881,16.7383,15.8945,17.8019,17.8307,17.9836,18.063,19.141,18.165,18.6399,19.1515,20.3922,21.3032,21.6394,23.0515,24.6398,24.8389,25.4169,26.2524,27.7542,27.3084,27.1265,28.8387
Kiribati,KIR,72400,73692,74766,75716,76670,77723,78903,80187,81556,82972,84396,85849,87305,88835,90499,92325,94343,96527,98761,100930,102927,104728,106370,107890,109391,1261.45841117583,1281.25349461949,1302.95774919837,1328.54606000809,1363.13552704454,1372.8630236219,1400.43393634495,1425.1345208465,1509.90005138035,1482.39758755576,1583.087610661,1567.04121480755,1624.56534175395,1658.86322840197,1644.95458418331,1744.97485810814,1758.45949759392,1800.75489372907,1756.73034346898,1745.98690685407,1716.05922700481,1749.23346125585,1837.99193779366,1921.61445920953,1917.62741344424,0.0356,0.0357,0.0396,0.0434,0.0436,0.0437,0.0479,0.0408,0.0447,0.0449,0.0459,0.0427,0.0583,0.0585,0.0626,0.0812,0.0889,0.071,0.0751,0.0607,0.0832,0.0835,0.0841,0.0844,0.0849
"Korea, Rep.",KOR,42869283,43295704,43747962,44194628,44641540,45092991,45524681,45953580,46286503,46616677,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,49054708,49307835,49554112,49936638,50199853,50428893,50746659,8273.40604467847,9345.8228552226,10044.1906313751,10875.1243700638,12008.4737680318,13299.1614387072,14433.0008953627,15406.2203814726,14621.2996761166,16392.8086272699,18082.9548016345,19168.2151242357,20775.1051401435,21376.766166259,22936.8116300302,24196.4238503746,25820.9716329396,27822.276531614,28655.9835241828,28325.2092954875,30365.2783684757,31228.5106952266,32097.164002476,32615.7725895835,33587.5833961446,290.7325,315.4002,340.5471,369.3051,395.6665,427.9663,456.5211,480.607,416.3353,453.4624,510.454,526.7219,520.572,527.0543,550.0127,547.7178,556.8015,570.3736,582.6205,596.379,645.3432,670.5052,674.744,673.5412,671.1899
Kuwait,KWT,2095344,2031296,,,,1605901,1626857,1710256,1831119,1951636,2045123,2103282,2136997,2161626,2200492,2270198,2373672,2504019,2656009,2821045,2991884,3168060,3348853,3526378,3690942,,,,,,59517.1945766241,60188.3023479112,59681.0258513645,58433.435066142,54621.6457098402,55791.751084472,55843.0991783249,57506.3861297905,67936.4384843015,75908.8823536973,83514.6574016111,88479.7114066344,91287.412982967,89913.2971391038,79262.7536911132,73817.9769804837,78021.6716759992,80209.8145315893,78399.2471711444,76703.1165344395,78.3789,91.6166,85.8882,99.0883,110.6601,117.8129,117.6199,119.3998,125.9642,130.577,134.6228,142.1901,148.9615,154.7653,161.6088,173.9793,176.7982,176.2524,181.1373,188.1681,187.289,192.33,197.4428,196.154,198.97
Lebanon,LBN,2803044,2921706,3076132,3246126,3403357,3528380,3610665,3658424,3693520,3747766,3842778,3991001,4182205,4388375,4569378,4698763,4759753,4767344,4764741,4813026,4953061,5202343,5538634,5914621,6262410,3623.30198697567,5370.69069334815,6074.96523561843,6527.67042579755,6874.4671650873,7206.50158112108,7980.5544267794,8096.71745828022,8407.33825376768,8361.10019953897,8448.52972953303,8632.38592929759,8654.4779197073,8672.16365442732,9091.16317937925,9366.76544455889,9688.65623535408,10860.9208888916,12102.836805687,13286.6125663421,14111.1913922221,13841.5350103708,13610.8883532956,13309.0199530017,13049.032958298,7.439,8.9473,9.2593,13.2817,14.4855,16.3608,17.0041,18.6665,18.7636,19.3716,17.8981,19.1668,19.0841,19.5785,20.016,19.3743,18.0232,16.7714,20.7866,24.7023,23.8694,24.4866,26.9876,26.9435,28.5954
Liberia,LBR,2075912,2040139,2001624,1976699,1986493,2044661,2160478,2326202,2517481,2699712,2848456,2953927,3024729,3077058,3135651,3218116,3329211,3461911,3607860,3754133,3891356,4017443,4135659,4248334,4359505,,,,,,,,,,,1048.69476873677,1063.61081340627,1094.84937391967,765.760783812098,791.899300572065,837.661323590472,901.315450904611,974.91931963941,1021.82398382029,1041.94548615102,1078.94604611552,1154.40937039294,1234.28081873098,1329.04928289532,1328.91311080685,1.1864,0.9487,0.9481,0.9467,0.9289,0.9388,0.9794,1.0361,1.0928,1.1252,1.1737,1.2536,1.2611,1.3119,1.4255,1.5551,1.6228,1.6007,1.5576,1.5791,1.9033,2.0375,2.2001,2.1519,2.1503
St. Lucia,LCA,138020,139995,141760,143409,145083,146870,148834,150913,153021,154995,156729,158179,159392,160530,161816,163417,165381,167639,170011,172221,174085,175544,176646,177513,178296,6250.98000546361,6395.13913295108,6973.16478388125,7097.44972423944,7279.90921678408,7470.47976526409,7726.27704360136,7697.43081695085,8159.43660425144,8390.06188595172,8486.85469919218,8300.63141605781,8402.60691328553,8860.38463559302,9682.61400271402,9845.84188221787,10644.3046253488,11005.9896506385,11614.1666218719,11384.5559565001,11428.5117085309,12049.2093550579,12165.3984488831,12072.5791504323,12247.5347604663,0.7889,0.8078,0.8484,0.878,0.935,1.0067,1.0405,1.0326,0.9904,1.0066,1.0198,1.0569,1.012,1.0495,1.0506,1.066,1.0693,1.0928,1.1082,1.1018,1.125,1.1314,1.1346,1.133,1.1379
Liechtenstein,LIE,28789,29159,29553,29975,30426,30880,31348,31830,32311,32769,33184,33552,33879,34175,34452,34713,34970,35217,35471,35727,35994,36293,36615,36934,37223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,0.0914,0.0808,0.0841,0.0768,0.0775,0.0807,0.0743
Sri Lanka,LKA,17325773,17535729,17736821,17924823,18094477,18242912,18367288,18470900,18564599,18663284,18777601,18911730,19062482,19224037,19387153,19544988,19695972,19842044,19983984,20123508,20261737,20398670,20425000,20585000,20778000,2344.67173797345,2505.1075639251,2644.60592598582,2863.71296758945,3059.69484497536,3268.85051170944,3431.79663563916,3693.74822129799,3891.08469102528,4095.2486354932,4410.98773499365,4406.600001825,4616.96935236732,4940.19626441706,5304.42742381481,5764.13245862446,6344.93922756963,6906.99654764782,7407.32479252308,7674.35094192637,8328.90662010819,9155.65879207134,10171.4244731434,10618.2020828784,11250.3092438979,22.591,22.3599,23.9591,24.1152,25.1986,25.2713,27.4593,27.7344,27.5944,29.203,30.7257,30.658,31.6324,32.8872,33.2132,35.1826,33.7685,34.8498,35.1752,34.4111,35.6489,38.6087,39.9605,37.8414,40.7536
Lesotho,LSO,1703747,1742539,1782285,1822236,1861324,1898598,1934291,1968044,1997516,2019731,2032804,2035740,2029829,2018348,2005940,1996114,1989939,1986922,1987129,1990131,1995581,2003787,2014990,2028519,2043437,842.667893263858,911.110744414699,974.471723613673,1009.93343463351,1070.22475962787,1106.46693237941,1167.83507435432,1210.84197725738,1224.95435866701,1234.82272170723,1302.91947780434,1376.93172416591,1412.9385236866,1513.36123344998,1590.1811863519,1704.90029493792,1836.47659206555,1979.95182075271,2154.27514979325,2214.11688427184,2369.43677149837,2575.28083807812,2766.63247369816,2847.96814733111,2970.58983769343,3.1546,3.2199,3.4302,3.4609,3.4794,3.4589,3.4246,3.4116,3.3579,3.8559,3.8122,3.9704,3.6534,3.8698,3.7197,3.9923,3.8509,4.0624,3.9356,4.0407,4.1766,4.1161,4.2088,4.3381,4.3582
Lithuania,LTU,3697838,3704134,3700114,3682613,3657144,3629102,3601613,3575137,3549331,3524238,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2987773,2957689,2932367,,,,,,5924.03334795011,6379.40809943456,7069.96174967315,7763.00130797547,7821.64088664561,8457.60877373827,9451.63652341646,10494.3517874081,12067.659169858,13031.5005429199,14526.0824049391,16484.5920202619,19095.436767479,20744.1275295851,18145.8529229608,20090.8598055865,22854.3081318795,24658.0041667768,26660.7064045597,28174.2555516276,45.3193,46.842,31.6343,25.742,23.7385,22.0187,22.8353,22.6763,23.5913,21.0972,19.4434,19.8702,19.6711,20.097,21.1769,21.754,21.8664,21.6486,21.362,19.7323,20.7619,19.7005,19.8788,19.3235,19.0352
Luxembourg,LUX,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,29664.7951308571,32875.5992557631,33784.8698483622,35557.6021088082,37194.5192194031,39635.7237455801,41343.7316330452,42846.1054476261,44396.5291349554,50627.9277628705,55348.8987435858,55894.8045545803,58771.5092731796,60039.2987437538,64051.5559251753,68220.0644818574,77951.3647387768,83981.7358747083,86693.8951220862,82278.1973939736,85613.586610591,92005.0168361444,91622.1774169388,95590.5386984251,101297.575745297,11.8655,12.3967,12.03,12.3938,11.5066,9.4232,9.4932,8.9987,8.3315,8.7158,9.217,9.8475,10.6844,11.0698,12.5296,12.7578,12.631,12.1265,12.0684,11.4742,12.0998,12.0761,11.8102,11.1815,10.8109
Latvia,LVA,2663151,2650581,2614338,2563290,2520742,2485056,2457222,2432851,2410019,2390482,2367550,2337170,2310173,2287955,2263122,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1993782,,,,,5416.23768545166,5508.31847001175,5796.4908381223,6484.56874032833,7076.70879745034,7405.26037683982,8019.27480783189,9035.17399460301,10070.0199997859,11026.587163201,12214.4278131789,13847.5939163563,15752.6018406575,18129.1620767747,19432.3082592791,16871.7801070176,17558.7064254455,19773.3637901242,21252.7134300788,22676.5077906947,23807.9338385742,26.2346,24.3965,21.3227,18.3691,15.439,13.6294,13.6925,13.1143,12.7725,11.815,11.1112,11.625,11.8179,12.0433,12.1577,12.3197,12.8424,13.2655,12.9626,12.2323,13.3371,12.7199,12.5699,12.6443,12.6859
